system:index,Station_ID,date,imageId,mean,model,region,variable,.geo
,D12,2014-10-4,,3.825,detaw,,,
,D13,2014-10-4,,3.7037,detaw,,,
,D14,2014-10-4,,3.927,detaw,,,
,D01,2014-10-5,,2.0365,detaw,,,
,D02,2014-10-5,,3.8192,detaw,,,
,D03,2014-10-5,,3.72,detaw,,,
,D04,2014-10-5,,3.75,detaw,,,
,D06,2014-10-5,,1.9562,detaw,,,
,D07,2014-10-5,,3.6729,detaw,,,
,D08,2014-10-5,,1.9511,detaw,,,
,D09,2014-10-5,,2.0271,detaw,,,
,D10,2014-10-5,,3.7422,detaw,,,
,D11,2014-10-5,,1.984,detaw,,,
,D12,2014-10-5,,3.7875,detaw,,,
,D13,2014-10-5,,3.6729,detaw,,,
,D14,2014-10-5,,3.8885,detaw,,,
,D01,2014-10-6,,1.8641,detaw,,,
,D02,2014-10-6,,3.6883,detaw,,,
,D03,2014-10-6,,3.5925,detaw,,,
,D04,2014-10-6,,3.63,detaw,,,
,D06,2014-10-6,,1.799,detaw,,,
,D07,2014-10-6,,3.5497,detaw,,,
,D08,2014-10-6,,1.79,detaw,,,
,D09,2014-10-6,,1.8549,detaw,,,
,D10,2014-10-6,,3.619,detaw,,,
,D11,2014-10-6,,1.8188,detaw,,,
,D12,2014-10-6,,3.66,detaw,,,
,D13,2014-10-6,,3.5497,detaw,,,
,D14,2014-10-6,,3.7576,detaw,,,
,D01,2014-10-7,,1.7027,detaw,,,
,D02,2014-10-7,,3.5343,detaw,,,
,D03,2014-10-7,,3.4425,detaw,,,
,D04,2014-10-7,,3.48,detaw,,,
,D06,2014-10-7,,1.646,detaw,,,
,D07,2014-10-7,,3.4034,detaw,,,
,D08,2014-10-7,,1.6406,detaw,,,
,D09,2014-10-7,,1.6937,detaw,,,
,D10,2014-10-7,,3.465,detaw,,,
,D11,2014-10-7,,1.6661,detaw,,,
,D12,2014-10-7,,3.51,detaw,,,
,D13,2014-10-7,,3.4034,detaw,,,
,D14,2014-10-7,,3.6036,detaw,,,
,D01,2014-10-8,,1.6372,detaw,,,
,D02,2014-10-8,,3.5574,detaw,,,
,D03,2014-10-8,,3.465,detaw,,,
,D04,2014-10-8,,3.495,detaw,,,
,D06,2014-10-8,,1.5861,detaw,,,
,D07,2014-10-8,,3.4188,detaw,,,
,D08,2014-10-8,,1.5809,detaw,,,
,D09,2014-10-8,,1.6321,detaw,,,
,D10,2014-10-8,,3.4881,detaw,,,
,D11,2014-10-8,,1.6086,detaw,,,
,D12,2014-10-8,,3.525,detaw,,,
,D13,2014-10-8,,3.4188,detaw,,,
,D14,2014-10-8,,3.619,detaw,,,
,D01,2014-10-9,,1.4075,detaw,,,
,D02,2014-10-9,,3.1647,detaw,,,
,D03,2014-10-9,,3.0825,detaw,,,
,D04,2014-10-9,,3.1125,detaw,,,
,D06,2014-10-9,,1.3691,detaw,,,
,D07,2014-10-9,,3.0492,detaw,,,
,D08,2014-10-9,,1.3631,detaw,,,
,D09,2014-10-9,,1.4017,detaw,,,
,D10,2014-10-9,,3.1031,detaw,,,
,D11,2014-10-9,,1.3835,detaw,,,
,D12,2014-10-9,,3.1425,detaw,,,
,D13,2014-10-9,,3.0492,detaw,,,
,D14,2014-10-9,,3.2263,detaw,,,
,D01,2014-10-10,,1.265,detaw,,,
,D02,2014-10-10,,2.9337,detaw,,,
,D03,2014-10-10,,2.8575,detaw,,,
,D04,2014-10-10,,2.88,detaw,,,
,D06,2014-10-10,,1.2302,detaw,,,
,D07,2014-10-10,,2.8182,detaw,,,
,D08,2014-10-10,,1.2239,detaw,,,
,D09,2014-10-10,,1.2588,detaw,,,
,D10,2014-10-10,,2.8721,detaw,,,
,D11,2014-10-10,,1.2459,detaw,,,
,D12,2014-10-10,,2.91,detaw,,,
,D13,2014-10-10,,2.8182,detaw,,,
,D14,2014-10-10,,2.9876,detaw,,,
,D01,2014-10-11,,1.3019,detaw,,,
,D02,2014-10-11,,3.1031,detaw,,,
,D03,2014-10-11,,3.0225,detaw,,,
,D04,2014-10-11,,3.0525,detaw,,,
,D06,2014-10-11,,1.2658,detaw,,,
,D07,2014-10-11,,2.9876,detaw,,,
,D08,2014-10-11,,1.26,detaw,,,
,D09,2014-10-11,,1.2963,detaw,,,
,D10,2014-10-11,,3.0492,detaw,,,
,D11,2014-10-11,,1.2799,detaw,,,
,D12,2014-10-11,,3.0825,detaw,,,
,D13,2014-10-11,,2.9876,detaw,,,
,D14,2014-10-11,,3.1647,detaw,,,
,D01,2014-10-12,,1.2803,detaw,,,
,D02,2014-10-12,,3.1493,detaw,,,
,D03,2014-10-12,,3.0675,detaw,,,
,D04,2014-10-12,,3.09,detaw,,,
,D06,2014-10-12,,1.2465,detaw,,,
,D07,2014-10-12,,3.0261,detaw,,,
,D08,2014-10-12,,1.241,detaw,,,
,D09,2014-10-12,,1.275,detaw,,,
,D10,2014-10-12,,3.0877,detaw,,,
,D11,2014-10-12,,1.263,detaw,,,
,D12,2014-10-12,,3.12,detaw,,,
,D13,2014-10-12,,3.0261,detaw,,,
,D14,2014-10-12,,3.2032,detaw,,,
,D01,2014-10-13,,1.3051,detaw,,,
,D02,2014-10-13,,3.3033,detaw,,,
,D03,2014-10-13,,3.2175,detaw,,,
,D04,2014-10-13,,3.255,detaw,,,
,D06,2014-10-13,,1.273,detaw,,,
,D07,2014-10-13,,3.1801,detaw,,,
,D08,2014-10-13,,1.2681,detaw,,,
,D09,2014-10-13,,1.3002,detaw,,,
,D10,2014-10-13,,3.2417,detaw,,,
,D11,2014-10-13,,1.2881,detaw,,,
,D12,2014-10-13,,3.285,detaw,,,
,D13,2014-10-13,,3.1801,detaw,,,
,D14,2014-10-13,,3.3726,detaw,,,
,D01,10/2014/2014 0:00,,0.934,detaw,,,
,D02,10/2014/2014 0:00,,2.4101,detaw,,,
,D03,10/2014/2014 0:00,,2.3475,detaw,,,
,D04,10/2014/2014 0:00,,2.37,detaw,,,
,D06,10/2014/2014 0:00,,0.9111,detaw,,,
,D07,10/2014/2014 0:00,,2.3177,detaw,,,
,D08,10/2014/2014 0:00,,0.9072,detaw,,,
,D09,10/2014/2014 0:00,,0.9302,detaw,,,
,D10,10/2014/2014 0:00,,2.3639,detaw,,,
,D11,10/2014/2014 0:00,,0.9226,detaw,,,
,D12,10/2014/2014 0:00,,2.3925,detaw,,,
,D13,10/2014/2014 0:00,,2.3177,detaw,,,
,D14,10/2014/2014 0:00,,2.4563,detaw,,,
,D01,10/2015/2014 0:00,,1.0151,detaw,,,
,D02,10/2015/2014 0:00,,2.6719,detaw,,,
,D03,10/2015/2014 0:00,,2.6025,detaw,,,
,D04,10/2015/2014 0:00,,2.6325,detaw,,,
,D06,10/2015/2014 0:00,,0.9898,detaw,,,
,D07,10/2015/2014 0:00,,2.5718,detaw,,,
,D08,10/2015/2014 0:00,,0.9866,detaw,,,
,D09,10/2015/2014 0:00,,1.012,detaw,,,
,D10,10/2015/2014 0:00,,2.6257,detaw,,,
,D11,10/2015/2014 0:00,,1.0025,detaw,,,
,D12,10/2015/2014 0:00,,2.655,detaw,,,
,D13,10/2015/2014 0:00,,2.5718,detaw,,,
,D14,10/2015/2014 0:00,,2.7258,detaw,,,
,D01,10/2016/2014 0:00,,0.8931,detaw,,,
,D02,10/2016/2014 0:00,,2.3947,detaw,,,
,D03,10/2016/2014 0:00,,2.3325,detaw,,,
,D04,10/2016/2014 0:00,,2.355,detaw,,,
,D06,10/2016/2014 0:00,,0.8721,detaw,,,
,D07,10/2016/2014 0:00,,2.3023,detaw,,,
,D08,10/2016/2014 0:00,,0.8683,detaw,,,
,D09,10/2016/2014 0:00,,0.8894,detaw,,,
,D10,10/2016/2014 0:00,,2.3485,detaw,,,
,D11,10/2016/2014 0:00,,0.8833,detaw,,,
,D12,10/2016/2014 0:00,,2.3775,detaw,,,
,D13,10/2016/2014 0:00,,2.3023,detaw,,,
,D14,10/2016/2014 0:00,,2.4409,detaw,,,
,D01,2014-10-17,,0.8501,detaw,,,
,D02,2014-10-17,,2.3177,detaw,,,
,D03,2014-10-17,,2.2575,detaw,,,
,D04,2014-10-17,,2.28,detaw,,,
,D06,2014-10-17,,0.8299,detaw,,,
,D07,2014-10-17,,2.2253,detaw,,,
,D08,2014-10-17,,0.8261,detaw,,,
,D09,2014-10-17,,0.8463,detaw,,,
,D10,2014-10-17,,2.2715,detaw,,,
,D11,2014-10-17,,0.8415,detaw,,,
,D12,2014-10-17,,2.3025,detaw,,,
,D13,2014-10-17,,2.2253,detaw,,,
,D14,2014-10-17,,2.3639,detaw,,,
,D01,2014-10-18,,0.8946,detaw,,,
,D02,2014-10-18,,2.4794,detaw,,,
,D03,2014-10-18,,2.415,detaw,,,
,D04,2014-10-18,,2.4375,detaw,,,
,D06,2014-10-18,,0.8722,detaw,,,
,D07,2014-10-18,,2.3793,detaw,,,
,D08,2014-10-18,,0.8687,detaw,,,
,D09,2014-10-18,,0.8884,detaw,,,
,D10,2014-10-18,,2.4255,detaw,,,
,D11,2014-10-18,,0.8853,detaw,,,
,D12,2014-10-18,,2.46,detaw,,,
,D13,2014-10-18,,2.3793,detaw,,,
,D14,2014-10-18,,2.5256,detaw,,,
,D01,2014-10-19,,0.9555,detaw,,,
,D02,2014-10-19,,2.7027,detaw,,,
,D03,2014-10-19,,2.6325,detaw,,,
,D04,2014-10-19,,2.655,detaw,,,
,D06,2014-10-19,,0.9364,detaw,,,
,D07,2014-10-19,,2.5949,detaw,,,
,D08,2014-10-19,,0.9307,detaw,,,
,D09,2014-10-19,,0.9526,detaw,,,
,D10,2014-10-19,,2.6488,detaw,,,
,D11,2014-10-19,,0.948,detaw,,,
,D12,2014-10-19,,2.6775,detaw,,,
,D13,2014-10-19,,2.5949,detaw,,,
,D14,2014-10-19,,2.7489,detaw,,,
,D01,2014-10-20,,0.6775,detaw,,,
,D02,2014-10-20,,1.9327,detaw,,,
,D03,2014-10-20,,1.8825,detaw,,,
,D04,2014-10-20,,1.8975,detaw,,,
,D06,2014-10-20,,0.6623,detaw,,,
,D07,2014-10-20,,1.8557,detaw,,,
,D08,2014-10-20,,0.6579,detaw,,,
,D09,2014-10-20,,0.6732,detaw,,,
,D10,2014-10-20,,1.8942,detaw,,,
,D11,2014-10-20,,0.6701,detaw,,,
,D12,2014-10-20,,1.92,detaw,,,
,D13,2014-10-20,,1.8557,detaw,,,
,D14,2014-10-20,,1.9712,detaw,,,
,D01,2014-10-21,,0.7253,detaw,,,
,D02,2014-10-21,,2.0944,detaw,,,
,D03,2014-10-21,,2.04,detaw,,,
,D04,2014-10-21,,2.0625,detaw,,,
,D06,2014-10-21,,0.7103,detaw,,,
,D07,2014-10-21,,2.0174,detaw,,,
,D08,2014-10-21,,0.7063,detaw,,,
,D09,2014-10-21,,0.7213,detaw,,,
,D10,2014-10-21,,2.0559,detaw,,,
,D11,2014-10-21,,0.7172,detaw,,,
,D12,2014-10-21,,2.085,detaw,,,
,D13,2014-10-21,,2.0174,detaw,,,
,D14,2014-10-21,,2.1406,detaw,,,
,D01,2014-10-22,,0.8127,detaw,,,
,D02,2014-10-22,,2.387,detaw,,,
,D03,2014-10-22,,2.325,detaw,,,
,D04,2014-10-22,,2.3475,detaw,,,
,D06,2014-10-22,,0.7954,detaw,,,
,D07,2014-10-22,,2.2946,detaw,,,
,D08,2014-10-22,,0.792,detaw,,,
,D09,2014-10-22,,0.8094,detaw,,,
,D10,2014-10-22,,2.3408,detaw,,,
,D11,2014-10-22,,0.8058,detaw,,,
,D12,2014-10-22,,2.37,detaw,,,
,D13,2014-10-22,,2.2946,detaw,,,
,D14,2014-10-22,,2.4332,detaw,,,
,D01,2014-10-23,,0.719,detaw,,,
,D02,2014-10-23,,2.1329,detaw,,,
,D03,2014-10-23,,2.0775,detaw,,,
,D04,2014-10-23,,2.1,detaw,,,
,D06,2014-10-23,,0.7023,detaw,,,
,D07,2014-10-23,,2.0559,detaw,,,
,D08,2014-10-23,,0.701,detaw,,,
,D09,2014-10-23,,0.7152,detaw,,,
,D10,2014-10-23,,2.0944,detaw,,,
,D11,2014-10-23,,0.7114,detaw,,,
,D12,2014-10-23,,2.1225,detaw,,,
,D13,2014-10-23,,2.0559,detaw,,,
,D14,2014-10-23,,2.1791,detaw,,,
,D01,2014-10-24,,0.751,detaw,,,
,D02,2014-10-24,,2.2638,detaw,,,
,D03,2014-10-24,,2.205,detaw,,,
,D04,2014-10-24,,2.2275,detaw,,,
,D06,2014-10-24,,0.7347,detaw,,,
,D07,2014-10-24,,2.1791,detaw,,,
,D08,2014-10-24,,0.7336,detaw,,,
,D09,2014-10-24,,0.7475,detaw,,,
,D10,2014-10-24,,2.2176,detaw,,,
,D11,2014-10-24,,0.7455,detaw,,,
,D12,2014-10-24,,2.2425,detaw,,,
,D13,2014-10-24,,2.1791,detaw,,,
,D14,2014-10-24,,2.3023,detaw,,,
,D01,2014-10-25,,0.6233,detaw,,,
,D02,2014-10-25,,1.8942,detaw,,,
,D03,2014-10-25,,1.845,detaw,,,
,D04,2014-10-25,,1.8675,detaw,,,
,D06,2014-10-25,,0.6099,detaw,,,
,D07,2014-10-25,,1.8249,detaw,,,
,D08,2014-10-25,,0.6082,detaw,,,
,D09,2014-10-25,,0.6217,detaw,,,
,D10,2014-10-25,,1.8634,detaw,,,
,D11,2014-10-25,,0.6175,detaw,,,
,D12,2014-10-25,,1.8825,detaw,,,
,D13,2014-10-25,,1.8249,detaw,,,
,D14,2014-10-25,,1.9327,detaw,,,
,D01,2014-10-26,,0.602,detaw,,,
,D02,2014-10-26,,1.8557,detaw,,,
,D03,2014-10-26,,1.8075,detaw,,,
,D04,2014-10-26,,1.8225,detaw,,,
,D06,2014-10-26,,0.5914,detaw,,,
,D07,2014-10-26,,1.7787,detaw,,,
,D08,2014-10-26,,0.5871,detaw,,,
,D09,2014-10-26,,0.6003,detaw,,,
,D10,2014-10-26,,1.8172,detaw,,,
,D11,2014-10-26,,0.5992,detaw,,,
,D12,2014-10-26,,1.8375,detaw,,,
,D13,2014-10-26,,1.7787,detaw,,,
,D14,2014-10-26,,1.8865,detaw,,,
,D01,2014-10-27,,0.6333,detaw,,,
,D02,2014-10-27,,1.9635,detaw,,,
,D03,2014-10-27,,1.9125,detaw,,,
,D04,2014-10-27,,1.935,detaw,,,
,D06,2014-10-27,,0.6205,detaw,,,
,D07,2014-10-27,,1.8865,detaw,,,
,D08,2014-10-27,,0.6165,detaw,,,
,D09,2014-10-27,,0.6294,detaw,,,
,D10,2014-10-27,,1.925,detaw,,,
,D11,2014-10-27,,0.6276,detaw,,,
,D12,2014-10-27,,1.95,detaw,,,
,D13,2014-10-27,,1.8865,detaw,,,
,D14,2014-10-27,,2.002,detaw,,,
,D01,2014-10-28,,0.7027,detaw,,,
,D02,2014-10-28,,2.2022,detaw,,,
,D03,2014-10-28,,2.145,detaw,,,
,D04,2014-10-28,,2.1675,detaw,,,
,D06,2014-10-28,,0.6877,detaw,,,
,D07,2014-10-28,,2.1252,detaw,,,
,D08,2014-10-28,,0.6866,detaw,,,
,D09,2014-10-28,,0.6992,detaw,,,
,D10,2014-10-28,,2.1637,detaw,,,
,D11,2014-10-28,,0.696,detaw,,,
,D12,2014-10-28,,2.19,detaw,,,
,D13,2014-10-28,,2.1252,detaw,,,
,D14,2014-10-28,,2.2484,detaw,,,
,D01,2014-10-29,,0.7646,detaw,,,
,D02,2014-10-29,,2.4332,detaw,,,
,D03,2014-10-29,,2.37,detaw,,,
,D04,2014-10-29,,2.3925,detaw,,,
,D06,2014-10-29,,0.75,detaw,,,
,D07,2014-10-29,,2.3408,detaw,,,
,D08,2014-10-29,,0.7468,detaw,,,
,D09,2014-10-29,,0.7616,detaw,,,
,D10,2014-10-29,,2.387,detaw,,,
,D11,2014-10-29,,0.7594,detaw,,,
,D12,2014-10-29,,2.415,detaw,,,
,D13,2014-10-29,,2.3408,detaw,,,
,D14,2014-10-29,,2.4794,detaw,,,
,D01,2014-10-30,,0.6957,detaw,,,
,D02,2014-10-30,,2.2407,detaw,,,
,D03,2014-10-30,,2.1825,detaw,,,
,D04,2014-10-30,,2.205,detaw,,,
,D06,2014-10-30,,0.6837,detaw,,,
,D07,2014-10-30,,2.156,detaw,,,
,D08,2014-10-30,,0.6803,detaw,,,
,D09,2014-10-30,,0.6923,detaw,,,
,D10,2014-10-30,,2.1945,detaw,,,
,D11,2014-10-30,,0.6917,detaw,,,
,D12,2014-10-30,,2.22,detaw,,,
,D13,2014-10-30,,2.156,detaw,,,
,D14,2014-10-30,,2.2792,detaw,,,
,D01,2014-10-31,,1.9367,detaw,,,
,D02,2014-10-31,,1.309,detaw,,,
,D03,2014-10-31,,1.275,detaw,,,
,D04,2014-10-31,,1.2825,detaw,,,
,D06,2014-10-31,,1.9041,detaw,,,
,D07,2014-10-31,,1.2551,detaw,,,
,D08,2014-10-31,,0.3938,detaw,,,
,D09,2014-10-31,,1.9258,detaw,,,
,D10,2014-10-31,,1.9258,detaw,,,
,D11,2014-10-31,,0.4018,detaw,,,
,D12,2014-10-31,,1.2975,detaw,,,
,D13,2014-10-31,,1.8823,detaw,,,
,D14,2014-10-31,,1.3321,detaw,,,
,D01,2014-11-1,,2.4032,detaw,,,
,D02,2014-11-1,,2.4066,detaw,,,
,D03,2014-11-1,,2.4066,detaw,,,
,D04,2014-11-1,,2.4276,detaw,,,
,D06,2014-11-1,,2.3603,detaw,,,
,D07,2014-11-1,,2.3223,detaw,,,
,D08,2014-11-1,,2.3223,detaw,,,
,D09,2014-11-1,,2.3645,detaw,,,
,D10,2014-11-1,,2.3645,detaw,,,
,D11,2014-11-1,,2.4066,detaw,,,
,D12,2014-11-1,,2.4486,detaw,,,
,D13,2014-11-1,,2.3391,detaw,,,
,D14,2014-11-1,,2.4486,detaw,,,
,D01,2014-11-2,,2.4196,detaw,,,
,D02,2014-11-2,,2.4285,detaw,,,
,D03,2014-11-2,,2.4285,detaw,,,
,D04,2014-11-2,,2.4494,detaw,,,
,D06,2014-11-2,,2.377,detaw,,,
,D07,2014-11-2,,2.3443,detaw,,,
,D08,2014-11-2,,2.3443,detaw,,,
,D09,2014-11-2,,2.3864,detaw,,,
,D10,2014-11-2,,2.3864,detaw,,,
,D11,2014-11-2,,2.4285,detaw,,,
,D12,2014-11-2,,2.4704,detaw,,,
,D13,2014-11-2,,2.3558,detaw,,,
,D14,2014-11-2,,2.4704,detaw,,,
,D01,2014-11-3,,2.1947,detaw,,,
,D02,2014-11-3,,2.4672,detaw,,,
,D03,2014-11-3,,2.4672,detaw,,,
,D04,2014-11-3,,2.4766,detaw,,,
,D06,2014-11-3,,2.1774,detaw,,,
,D07,2014-11-3,,2.42,detaw,,,
,D08,2014-11-3,,2.42,detaw,,,
,D09,2014-11-3,,2.4481,detaw,,,
,D10,2014-11-3,,2.4481,detaw,,,
,D11,2014-11-3,,2.4672,detaw,,,
,D12,2014-11-3,,2.4947,detaw,,,
,D13,2014-11-3,,2.161,detaw,,,
,D14,2014-11-3,,2.4947,detaw,,,
,D01,2014-11-4,,1.9936,detaw,,,
,D02,2014-11-4,,2.1794,detaw,,,
,D03,2014-11-4,,2.1794,detaw,,,
,D04,2014-11-4,,2.1874,detaw,,,
,D06,2014-11-4,,1.9711,detaw,,,
,D07,2014-11-4,,2.1404,detaw,,,
,D08,2014-11-4,,2.1404,detaw,,,
,D09,2014-11-4,,2.1554,detaw,,,
,D10,2014-11-4,,2.1554,detaw,,,
,D11,2014-11-4,,2.1794,detaw,,,
,D12,2014-11-4,,2.194,detaw,,,
,D13,2014-11-4,,1.9651,detaw,,,
,D14,2014-11-4,,2.194,detaw,,,
,D01,2014-11-5,,1.6756,detaw,,,
,D02,2014-11-5,,1.8046,detaw,,,
,D03,2014-11-5,,1.8046,detaw,,,
,D04,2014-11-5,,1.8124,detaw,,,
,D06,2014-11-5,,1.6615,detaw,,,
,D07,2014-11-5,,1.7671,detaw,,,
,D08,2014-11-5,,1.7671,detaw,,,
,D09,2014-11-5,,1.7897,detaw,,,
,D10,2014-11-5,,1.7897,detaw,,,
,D11,2014-11-5,,1.8046,detaw,,,
,D12,2014-11-5,,1.8193,detaw,,,
,D13,2014-11-5,,1.6478,detaw,,,
,D14,2014-11-5,,1.8193,detaw,,,
,D01,2014-11-6,,1.7915,detaw,,,
,D02,2014-11-6,,1.903,detaw,,,
,D03,2014-11-6,,1.905,detaw,,,
,D04,2014-11-6,,1.9275,detaw,,,
,D06,2014-11-6,,1.7743,detaw,,,
,D07,2014-11-6,,1.8746,detaw,,,
,D08,2014-11-6,,1.8746,detaw,,,
,D09,2014-11-6,,1.8919,detaw,,,
,D10,2014-11-6,,1.8919,detaw,,,
,D11,2014-11-6,,1.903,detaw,,,
,D12,2014-11-6,,1.9425,detaw,,,
,D13,2014-11-6,,1.7702,detaw,,,
,D14,2014-11-6,,1.9207,detaw,,,
,D01,2014-11-7,,1.6515,detaw,,,
,D02,2014-11-7,,1.7394,detaw,,,
,D03,2014-11-7,,1.8975,detaw,,,
,D04,2014-11-7,,1.92,detaw,,,
,D06,2014-11-7,,1.6357,detaw,,,
,D07,2014-11-7,,1.7128,detaw,,,
,D08,2014-11-7,,1.7128,detaw,,,
,D09,2014-11-7,,1.7288,detaw,,,
,D10,2014-11-7,,1.7288,detaw,,,
,D11,2014-11-7,,1.7394,detaw,,,
,D12,2014-11-7,,1.935,detaw,,,
,D13,2014-11-7,,1.6315,detaw,,,
,D14,2014-11-7,,1.7556,detaw,,,
,D01,2014-11-8,,1.5903,detaw,,,
,D02,2014-11-8,,1.6636,detaw,,,
,D03,2014-11-8,,1.9575,detaw,,,
,D04,2014-11-8,,1.98,detaw,,,
,D06,2014-11-8,,1.5761,detaw,,,
,D07,2014-11-8,,1.6337,detaw,,,
,D08,2014-11-8,,1.6337,detaw,,,
,D09,2014-11-8,,1.648,detaw,,,
,D10,2014-11-8,,1.648,detaw,,,
,D11,2014-11-8,,1.6636,detaw,,,
,D12,2014-11-8,,1.995,detaw,,,
,D13,2014-11-8,,1.5664,detaw,,,
,D14,2014-11-8,,1.6781,detaw,,,
,D01,2014-11-9,,1.4803,detaw,,,
,D02,2014-11-9,,1.5467,detaw,,,
,D03,2014-11-9,,1.9425,detaw,,,
,D04,2014-11-9,,1.9575,detaw,,,
,D06,2014-11-9,,1.4722,detaw,,,
,D07,2014-11-9,,1.5184,detaw,,,
,D08,2014-11-9,,1.5184,detaw,,,
,D09,2014-11-9,,1.532,detaw,,,
,D10,2014-11-9,,1.532,detaw,,,
,D11,2014-11-9,,1.5467,detaw,,,
,D12,2014-11-9,,1.98,detaw,,,
,D13,2014-11-9,,1.4632,detaw,,,
,D14,2014-11-9,,1.5603,detaw,,,
,D01,2014-11-10,,1.3511,detaw,,,
,D02,2014-11-10,,1.4014,detaw,,,
,D03,2014-11-10,,1.86,detaw,,,
,D04,2014-11-10,,1.875,detaw,,,
,D06,2014-11-10,,1.3374,detaw,,,
,D07,2014-11-10,,1.3791,detaw,,,
,D08,2014-11-10,,1.3791,detaw,,,
,D09,2014-11-10,,1.3871,detaw,,,
,D10,2014-11-10,,1.3871,detaw,,,
,D11,2014-11-10,,1.4014,detaw,,,
,D12,2014-11-10,,1.8975,detaw,,,
,D13,2014-11-10,,1.3339,detaw,,,
,D14,2014-11-10,,1.4149,detaw,,,
,D01,2014-11-11,,0.9968,detaw,,,
,D02,2014-11-11,,1.0341,detaw,,,
,D03,2014-11-11,,1.425,detaw,,,
,D04,2014-11-11,,1.44,detaw,,,
,D06,2014-11-11,,0.991,detaw,,,
,D07,2014-11-11,,1.0169,detaw,,,
,D08,2014-11-11,,1.0169,detaw,,,
,D09,2014-11-11,,1.0227,detaw,,,
,D10,2014-11-11,,1.0227,detaw,,,
,D11,2014-11-11,,1.0341,detaw,,,
,D12,2014-11-11,,1.455,detaw,,,
,D13,2014-11-11,,0.9859,detaw,,,
,D14,2014-11-11,,1.0449,detaw,,,
,D01,2014-11-12,,0.9694,detaw,,,
,D02,2014-11-12,,0.9985,detaw,,,
,D03,2014-11-12,,1.425,detaw,,,
,D04,2014-11-12,,1.44,detaw,,,
,D06,2014-11-12,,0.9587,detaw,,,
,D07,2014-11-12,,0.9818,detaw,,,
,D08,2014-11-12,,0.9818,detaw,,,
,D09,2014-11-12,,0.9927,detaw,,,
,D10,2014-11-12,,0.9927,detaw,,,
,D11,2014-11-12,,0.9985,detaw,,,
,D12,2014-11-12,,1.455,detaw,,,
,D13,2014-11-12,,0.9538,detaw,,,
,D14,2014-11-12,,1.0089,detaw,,,
,D01,2014-11-13,,1.5407,detaw,,,
,D02,2014-11-13,,1.563,detaw,,,
,D03,2014-11-13,,1.563,detaw,,,
,D04,2014-11-13,,1.5741,detaw,,,
,D06,2014-11-13,,1.5184,detaw,,,
,D07,2014-11-13,,1.5072,detaw,,,
,D08,2014-11-13,,1.5072,detaw,,,
,D09,2014-11-13,,1.5296,detaw,,,
,D10,2014-11-13,,1.5296,detaw,,,
,D11,2014-11-13,,1.563,detaw,,,
,D12,2014-11-13,,1.5852,detaw,,,
,D13,2014-11-13,,1.5072,detaw,,,
,D14,2014-11-13,,1.5852,detaw,,,
,D01,11/2014/2014 0:00,,2.1285,detaw,,,
,D02,11/2014/2014 0:00,,2.139,detaw,,,
,D03,11/2014/2014 0:00,,2.139,detaw,,,
,D04,11/2014/2014 0:00,,2.161,detaw,,,
